timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
83688.122841446,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.15627957,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.189759805,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.223169455,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.256564496,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.290031042,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.323423395,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.357013281,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.390408409,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.42381046,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.457194571,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.490585521,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.524107054,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.557498584,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.59110145,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.624503711,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.657989589,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.691396323,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.724809086,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.7581933,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.791586468,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.824975782,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.858379463,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.89177125,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.925190466,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.958585241,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83688.992159255,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.025710185,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.059184142,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.092738883,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.126148319,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.159550272,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.193147126,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.226552015,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.260188097,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.293579617,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,99.91423670668954
83689.327208728,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,100.0
83689.360743023,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,100.0
83689.394159538,31.23321123321122,-100.0,92.50146455770357,-46.800195407914025,100.0
83689.427559074,31.33089133089132,-100.0,92.50146455770357,-46.800195407914025,100.0
83689.461048217,31.33089133089132,-100.0,92.50146455770357,-46.751343429408884,100.0
83689.494440492,31.28205128205127,-100.0,92.50146455770357,-46.751343429408884,100.0
83689.527830935,31.28205128205127,-100.0,92.50146455770357,-46.751343429408884,100.0
83689.561245422,31.33089133089132,-100.0,92.50146455770357,-46.751343429408884,100.0
83689.594864025,31.28205128205127,-100.0,92.50146455770357,-46.751343429408884,100.0
83689.628256797,31.28205128205127,-100.0,92.38429994141771,-46.65363947239863,100.0
83689.661661653,31.28205128205127,-100.0,92.38429994141771,-46.50708353688324,99.82847341337907
83689.695104801,31.28205128205127,-100.0,92.38429994141771,-46.31167562286272,99.82847341337907
83689.728504195,31.28205128205127,-100.0,92.26713532513179,-46.31167562286272,99.74271012006861
83689.761908895,31.28205128205127,-100.0,92.03280609256004,-46.262823644357596,99.74271012006861
83689.795440761,31.28205128205127,-100.0,91.6813122437024,-46.21397166585247,99.74271012006861
83689.828833016,31.28205128205127,-100.0,91.32981839484475,-46.21397166585247,99.65694682675814
83689.862325667,31.28205128205127,-100.0,91.095489162273,-46.165119687347335,99.65694682675814
83689.895877327,31.33089133089132,-100.0,90.9783245459871,-46.165119687347335,99.65694682675814
83689.929280862,31.33089133089132,-99.87046632124353,90.9783245459871,-46.165119687347335,99.57118353344768
83689.962940848,31.33089133089132,-99.87046632124353,90.9783245459871,-46.11626770884221,99.57118353344768
83689.996340418,31.33089133089132,-99.87046632124353,90.86115992970122,-46.11626770884221,99.57118353344768
83690.029741182,31.33089133089132,-99.87046632124353,90.86115992970122,-46.11626770884221,99.57118353344768
83690.063112274,31.33089133089132,-99.87046632124353,90.74399531341535,-46.11626770884221,99.48542024013722
83690.096512076,31.33089133089132,-99.87046632124353,90.27533684827182,-46.11626770884221,99.48542024013722
83690.129901355,31.33089133089132,-99.87046632124353,89.22085530169886,-46.11626770884221,99.48542024013722
83690.163290864,31.33089133089132,-99.74093264248705,87.81487990626832,-46.11626770884221,99.48542024013722
83690.196690315,31.33089133089132,-99.48186528497409,86.17457527826596,-46.11626770884221,99.48542024013722
83690.230082349,31.33089133089132,-98.57512953367876,84.53427065026361,-46.11626770884221,99.48542024013722
83690.263565046,31.33089133089132,-97.27979274611398,82.89396602226128,-46.11626770884221,99.48542024013722
83690.297052387,31.33089133089132,-95.33678756476684,81.25366139425893,-46.11626770884221,99.48542024013722
83690.330442889,31.33089133089132,-93.26424870466322,79.37902753368482,-46.11626770884221,99.48542024013722
83690.363967465,31.33089133089132,-91.06217616580311,77.1528998242531,-46.11626770884221,99.48542024013722
83690.397359302,31.379731379731368,-88.73056994818653,74.57527826596368,-46.11626770884221,99.48542024013722
83690.430857097,31.379731379731368,-86.139896373057,71.99765670767428,-46.11626770884221,99.48542024013722
83690.464356644,31.428571428571416,-83.41968911917098,69.18570591681313,-46.11626770884221,99.48542024013722
83690.497848694,31.575091575091562,-80.31088082901555,66.1394258933802,-46.11626770884221,99.48542024013722
83690.531240614,31.62393162393161,-77.33160621761658,63.21031048623317,-46.11626770884221,99.48542024013722
83690.564760211,31.62393162393161,-74.22279792746113,60.63268892794375,-46.11626770884221,99.48542024013722
83690.598262716,31.67277167277166,-71.11398963730569,58.17223198594024,-46.165119687347335,99.48542024013722
83690.631766622,31.67277167277166,-68.13471502590673,55.71177504393674,-46.165119687347335,99.57118353344768
83690.665242092,31.72161172161171,-65.15544041450778,53.48564733450499,-46.165119687347335,99.57118353344768
83690.698751128,31.72161172161171,-62.56476683937824,51.49384885764499,-46.165119687347335,99.57118353344768
83690.732244151,31.72161172161171,-59.84455958549223,49.736379613356775,-46.165119687347335,99.57118353344768
83690.76572106,31.770451770451757,-57.25388601036269,48.21323960164031,-46.165119687347335,99.57118353344768
83690.799254655,31.770451770451757,-55.05181347150259,46.572934973637956,-46.165119687347335,99.57118353344768
83690.832807588,31.770451770451757,-52.979274611398964,44.93263034563563,-46.165119687347335,99.57118353344768
83690.866332219,31.770451770451757,-50.90673575129534,43.52665495020506,-46.165119687347335,99.57118353344768
83690.899851404,31.819291819291806,-48.70466321243523,42.35500878734621,-46.165119687347335,99.57118353344768
83690.933243637,31.819291819291806,-46.50259067357513,41.183362624487415,-46.165119687347335,99.57118353344768
83690.966648906,31.819291819291806,-44.17098445595855,40.128881077914485,-46.165119687347335,99.57118353344768
83691.000191822,31.819291819291806,-41.83937823834197,38.957234915055636,-46.165119687347335,99.57118353344768
83691.033788453,31.819291819291806,-39.37823834196891,37.785588752196844,-46.165119687347335,99.57118353344768
83691.067181424,31.819291819291806,-37.43523316062176,36.61394258933802,-46.165119687347335,99.57118353344768
83691.100685112,31.819291819291806,-35.49222797927462,35.09080257762156,-46.165119687347335,99.57118353344768
83691.134213914,31.819291819291806,-33.67875647668393,33.21616871704745,-46.165119687347335,99.57118353344768
83691.167859681,31.819291819291806,-31.86528497409327,31.341534856473345,-46.165119687347335,99.57118353344768
83691.201259491,31.819291819291806,-30.051813471502584,29.81839484475688,-46.165119687347335,99.57118353344768
83691.234811401,31.819291819291806,-27.979274611398964,28.412419449326308,-46.21397166585247,99.57118353344768
83691.268204088,31.819291819291806,-26.16580310880829,27.240773286467473,-46.21397166585247,99.65694682675814
83691.301846996,31.770451770451757,-24.48186528497409,26.5377855887522,-46.21397166585247,99.65694682675814
83691.335341802,31.770451770451757,-23.316062176165815,26.069127123608666,-46.21397166585247,99.65694682675814
83691.368930987,31.72161172161171,-22.538860103626945,25.834797891036914,-46.21397166585247,99.65694682675814
83691.402444677,31.72161172161171,-22.279792746113998,25.834797891036914,-46.21397166585247,99.65694682675814
83691.436058873,31.67277167277166,-22.279792746113998,25.834797891036914,-46.21397166585247,99.65694682675814
83691.469462472,31.62393162393161,-22.279792746113998,25.834797891036914,-46.21397166585247,99.65694682675814
83691.50294538,31.62393162393161,-22.279792746113998,25.834797891036914,-46.21397166585247,99.65694682675814
83691.536477044,31.62393162393161,-22.279792746113998,25.834797891036914,-46.21397166585247,99.65694682675814
83691.570073889,31.62393162393161,-22.279792746113998,25.834797891036914,-46.21397166585247,99.65694682675814
83691.603653345,31.62393162393161,-22.279792746113998,25.95196250732279,-46.21397166585247,99.74271012006861
83691.637168844,31.62393162393161,-22.279792746113998,25.95196250732279,-46.21397166585247,99.91423670668954
83691.670560604,31.62393162393161,-22.279792746113998,25.95196250732279,-46.21397166585247,100.0
83691.704132907,31.62393162393161,-22.279792746113998,26.069127123608666,-46.262823644357596,100.0
83691.73775007,31.62393162393161,-22.279792746113998,26.303456356180433,-46.55593551538837,100.0
83691.771155387,31.62393162393161,-22.279792746113998,26.186291739894557,-46.751343429408884,100.0
83691.804547057,31.62393162393161,-22.279792746113998,26.42062097246631,-46.800195407914025,100.0
83691.837993446,31.62393162393161,-22.40932642487047,26.889279437609844,-46.89789936492428,100.0
83691.871385185,31.62393162393161,-22.40932642487047,27.00644405389572,-46.995603321934546,100.0
83691.904867337,31.62393162393161,-22.40932642487047,27.00644405389572,-47.38641914997558,100.0
83691.938256542,31.62393162393161,-22.40932642487047,27.00644405389572,-48.021494870542256,100.0
83691.971722479,31.67277167277166,-22.40932642487047,27.00644405389572,-48.94968246213972,100.0
83692.005115722,31.67277167277166,-22.279792746113998,27.00644405389572,-50.02442598925256,100.0
83692.038594129,31.67277167277166,-22.279792746113998,27.00644405389572,-51.2457254518808,100.0
83692.071983834,31.67277167277166,-22.279792746113998,27.00644405389572,-52.41817293600391,100.0
83692.105451849,31.67277167277166,-22.279792746113998,27.00644405389572,-53.78602833414753,100.0
83692.138836077,31.67277167277166,-22.279792746113998,27.00644405389572,-55.20273571079628,100.0
83692.172227843,31.67277167277166,-22.279792746113998,27.123608670181596,-56.52173913043478,100.0
83692.205706935,31.67277167277166,-22.279792746113998,27.240773286467473,-57.84074255007327,100.0
83692.239225672,31.67277167277166,-22.15025906735751,27.240773286467473,-59.06204201270152,100.0
83692.272619597,31.67277167277166,-22.15025906735751,27.240773286467473,-60.08793356130923,100.0
83692.306120588,31.72161172161171,-22.15025906735751,27.240773286467473,-60.869565217391305,100.0
83692.339511229,31.72161172161171,-22.020725388601036,27.240773286467473,-61.3580850024426,100.0
83692.373052508,31.72161172161171,-22.020725388601036,27.357937902753363,-61.06497313141182,100.0
83692.40645655,31.72161172161171,-22.020725388601036,27.357937902753363,-60.967269174401565,100.0
83692.44002209,31.770451770451757,-22.020725388601036,27.357937902753363,-60.869565217391305,100.0
83692.473416646,31.819291819291806,-22.020725388601036,27.123608670181596,-60.72300928187592,100.0
83692.506897376,32.014652014652,-22.020725388601036,26.654950205038077,-60.38104543234001,99.91423670668954
83692.540303658,32.40537240537239,-22.020725388601036,26.42062097246631,-59.69711773326819,99.91423670668954
83692.573826445,32.991452991452974,-22.15025906735751,26.42062097246631,-58.62237420615535,99.91423670668954
83692.607346329,33.626373626373606,-22.797927461139906,26.42062097246631,-57.254518808011724,99.82847341337907
83692.640851546,34.16361416361414,-23.316062176165815,26.42062097246631,-55.74010747435271,99.82847341337907
83692.674246513,34.60317460317461,-23.704663212435236,26.42062097246631,-53.98143624816805,99.82847341337907
83692.707637905,34.7985347985348,-23.83419689119171,26.42062097246631,-52.12506106497313,99.74271012006861
83692.741122269,34.84737484737485,-24.093264248704656,26.303456356180433,-50.36638983878847,99.74271012006861
83692.774734926,34.84737484737485,-24.352331606217618,26.303456356180433,-48.558866634098685,99.74271012006861
83692.808369665,34.84737484737485,-24.48186528497409,26.186291739894557,-46.89789936492428,99.74271012006861
83692.841931723,34.84737484737485,-24.48186528497409,26.186291739894557,-45.38348803126526,99.74271012006861
83692.875393024,34.7985347985348,-24.611398963730565,26.186291739894557,-44.064484611626774,99.74271012006861
83692.908951709,34.7985347985348,-24.611398963730565,26.186291739894557,-42.89203712750367,100.0
83692.942343613,34.7985347985348,-24.611398963730565,26.069127123608666,-42.01270151441133,100.0
83692.975959724,34.7985347985348,-24.611398963730565,26.069127123608666,-41.42647777234978,100.0
83693.009365045,34.7985347985348,-24.611398963730565,26.069127123608666,-41.08451392281387,100.0
83693.042890896,34.749694749694754,-24.740932642487053,26.5377855887522,-41.03566194430874,100.0
83693.076322098,34.749694749694754,-24.740932642487053,26.889279437609844,-41.475329750854904,100.0
83693.109725461,34.749694749694754,-24.870466321243526,27.240773286467473,-41.57303370786517,100.0
83693.143270794,34.749694749694754,-24.870466321243526,27.47510251903924,-41.670737664875425,100.0
83693.176841917,34.749694749694754,-24.740932642487053,27.82659636789691,-41.71958964338056,100.0
83693.210349129,34.749694749694754,-24.740932642487053,28.64674868189806,-42.06155349291646,100.0
83693.243924636,34.749694749694754,-24.740932642487053,29.93555946104277,-42.59892525647289,100.0
83693.277342474,34.749694749694754,-24.611398963730565,31.458699472759236,-43.33170493404983,100.0
83693.310838406,34.65201465201466,-24.611398963730565,33.21616871704745,-44.259892525647295,100.0
83693.34439268,34.55433455433456,-24.611398963730565,34.97363796133567,-45.188080117244745,100.0
83693.377945386,34.50549450549451,-24.611398963730565,36.49677797305213,-46.165119687347335,100.0
83693.411366115,34.50549450549451,-24.611398963730565,38.13708260105449,-47.19101123595506,100.0
83693.444923749,34.50549450549451,-24.611398963730565,39.54305799648506,-48.36345872007817,100.0
83693.478577742,34.45665445665446,-24.611398963730565,40.83186877562977,-49.5847581827064,100.0
83693.512080119,34.45665445665446,-24.740932642487053,42.003514938488564,-50.90376160234489,100.0
83693.545672821,34.50549450549451,-24.740932642487053,42.70650263620385,-52.12506106497313,100.0
83693.579072528,34.50549450549451,-24.870466321243526,43.057996485061494,-53.49291646311676,100.0
83693.612478155,34.55433455433456,-24.870466321243526,43.057996485061494,-54.81191988275525,100.0
83693.64605879,34.65201465201466,-24.870466321243526,43.057996485061494,-56.08207132388861,100.0
83693.679656754,34.700854700854705,-24.870466321243526,42.70650263620385,-57.30337078651686,100.0
83693.713196706,34.700854700854705,-25.0,42.35500878734621,-58.3781143136297,100.0
83693.746597792,34.700854700854705,-25.0,42.237844171060345,-59.30630190522716,100.0
83693.780109732,34.700854700854705,-25.0,42.237844171060345,-59.94137762579385,100.0
83693.813501432,34.700854700854705,-25.259067357512947,42.237844171060345,-60.38104543234001,100.0
83693.846970552,34.700854700854705,-26.295336787564764,42.237844171060345,-60.42989741084514,100.0
83693.880454527,34.700854700854705,-28.3678756476684,42.58933801991799,-59.94137762579385,100.0
83693.913954225,34.700854700854705,-31.347150259067362,42.58933801991799,-59.94137762579385,100.0
83693.947357035,34.700854700854705,-34.71502590673575,42.35500878734621,-59.892525647288714,100.0
83693.980906511,34.749694749694754,-38.212435233160626,42.237844171060345,-59.84367366878359,100.0
83694.014317555,34.749694749694754,-41.32124352331606,42.237844171060345,-59.84367366878359,100.0
83694.047798927,34.7985347985348,-44.55958549222798,42.237844171060345,-59.794821690278454,100.0
83694.081175279,34.7985347985348,-47.538860103626945,42.237844171060345,-59.794821690278454,100.0
83694.11482249,34.7985347985348,-50.388601036269435,42.237844171060345,-59.74596971177333,99.91423670668954
83694.148189299,34.7985347985348,-53.23834196891192,42.237844171060345,-59.55056179775281,99.91423670668954
83694.181709878,34.7985347985348,-55.95854922279793,42.237844171060345,-59.110893991206645,99.82847341337907
83694.215119955,34.7985347985348,-58.67875647668394,42.237844171060345,-58.47581827063996,99.82847341337907
83694.248514844,34.7985347985348,-60.880829015544045,42.70650263620385,-57.74303859306302,99.82847341337907
83694.281983057,34.7985347985348,-62.43523316062176,43.292325717633275,-56.912554958475816,99.82847341337907
83694.315385789,34.7985347985348,-63.60103626943005,43.409490333919166,-56.13092330239375,99.82847341337907
83694.349016107,34.7985347985348,-64.50777202072538,43.52665495020506,-55.34929164631168,99.82847341337907
83694.38250231,34.749694749694754,-65.15544041450778,43.52665495020506,-54.714215925744995,99.82847341337907
83694.41608709,34.749694749694754,-65.67357512953367,43.52665495020506,-54.07914020517831,99.82847341337907
83694.449494638,34.749694749694754,-65.93264248704664,43.52665495020506,-53.54176844162188,99.82847341337907
83694.48303628,34.749694749694754,-66.45077720207254,43.52665495020506,-53.00439667806546,99.82847341337907
83694.516623216,34.749694749694754,-66.96891191709844,43.52665495020506,-52.41817293600391,99.82847341337907
83694.550200573,34.749694749694754,-67.48704663212436,43.292325717633275,-51.78309721543722,99.74271012006861
83694.583717822,34.749694749694754,-67.87564766839378,43.17516110134741,-51.05031753786029,99.74271012006861
83694.617122819,34.749694749694754,-68.00518134715026,43.17516110134741,-50.17098192476796,99.74271012006861
83694.650699843,34.749694749694754,-68.13471502590673,43.292325717633275,-49.0962383976551,99.65694682675814
83694.684150713,34.7985347985348,-68.13471502590673,43.292325717633275,-47.923790913531995,99.65694682675814
83694.717554983,34.7985347985348,-68.13471502590673,43.409490333919166,-46.65363947239863,99.65694682675814
83694.751130222,34.749694749694754,-68.13471502590673,43.409490333919166,-45.38348803126526,99.65694682675814
83694.784621617,34.60317460317461,-68.13471502590673,43.52665495020506,-44.259892525647295,99.74271012006861
83694.818159398,34.50549450549451,-68.13471502590673,43.52665495020506,-43.47826086956522,99.74271012006861
83694.851652476,34.45665445665446,-68.13471502590673,43.52665495020506,-43.282852955544705,99.74271012006861
83694.885183996,34.45665445665446,-68.13471502590673,43.292325717633275,-43.527112848070345,99.74271012006861
83694.918641424,34.40781440781441,-68.2642487046632,43.292325717633275,-43.67366878358574,99.74271012006861
83694.952067806,34.358974358974336,-68.2642487046632,43.292325717633275,-44.01563263312164,99.74271012006861
83694.985542174,34.358974358974336,-68.2642487046632,43.292325717633275,-44.504152418172936,99.74271012006861
83695.019045841,34.358974358974336,-68.2642487046632,43.292325717633275,-45.285784074255005,99.74271012006861
83695.052441332,34.358974358974336,-68.2642487046632,43.292325717633275,-46.31167562286272,99.74271012006861
83695.086062896,34.31013431013429,-68.2642487046632,43.292325717633275,-47.43527112848071,99.74271012006861
83695.11946802,34.31013431013429,-68.13471502590673,43.292325717633275,-48.80312652662433,99.82847341337907
83695.153014889,34.31013431013429,-68.13471502590673,43.292325717633275,-50.219833903273084,99.82847341337907
83695.186419204,34.31013431013429,-68.13471502590673,43.292325717633275,-51.68539325842696,99.82847341337907
83695.219912158,34.31013431013429,-68.13471502590673,43.292325717633275,-53.10210063507572,99.82847341337907
83695.253429678,34.31013431013429,-68.13471502590673,43.292325717633275,-54.56765999022961,99.91423670668954
83695.28689973,34.358974358974336,-68.13471502590673,43.409490333919166,-55.8866634098681,100.0
83695.320316657,34.358974358974336,-68.00518134715026,43.409490333919166,-57.156814851001464,100.0
83695.35378858,34.358974358974336,-67.87564766839378,43.409490333919166,-58.3781143136297,100.0
83695.387188661,34.40781440781441,-67.87564766839378,43.409490333919166,-59.45285784074255,100.0
83695.420598877,34.40781440781441,-67.87564766839378,43.52665495020506,-60.28334147532975,100.0
83695.454005575,34.40781440781441,-67.87564766839378,43.64381956649092,-60.82071323888618,100.0
83695.487409556,34.60317460317461,-67.74611398963731,43.76098418277681,-60.62530532486566,100.0
83695.520824132,34.749694749694754,-67.2279792746114,44.346807264206205,-60.42989741084514,100.0
83695.55422778,34.84737484737485,-66.96891191709844,44.81546572934974,-60.13678553981436,99.91423670668954
